tag,filename,func,line,message
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7779," ""_rollback_to deleting head on "" soid.oid"
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7795," ""_rollback_to attempted to roll back to a degraded object """
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7807," ""_rollback_to deleting "" soid.oid"
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7848," __func__ "" setting omap flag on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7851," __func__ "" clearing omap flag on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7881," ""make_writeable "" soid "" snapset="" ctx->new_snapset"
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7888," "" clearing DIRTY flag"""
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7894," "" setting DIRTY flag"""
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7901," "" deletion, decrementing num_dirty and clearing flag"""
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7921," "" op snapset is old"""
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7960," "" got greedy write on clone_obc "" *ctx->clone_obc"
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,7993," "" cloning v "" ctx->obs->oi.version"
dout,osd/PrimaryLogPG.cc,<<make_writeable>>,8028," ""make_writeable "" soid"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8101," ""do_osd_op_effects "" entity "" con "" conn.get()"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8117," ""do_osd_op_effects applying watch connect on session """
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8121," ""do_osd_op_effects found existing watch watcher "" watcher"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8125," ""do_osd_op_effects new watcher "" watcher"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8141," ""do_osd_op_effects, notify "" *p"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8157," ""starting notify on watch "" i->first"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8167," ""notify_ack "" make_pair(p->watch_cookie.get(), p->notify_id)"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8169," ""notify_ack "" make_pair(""NULL"", p->notify_id)"
dout,osd/PrimaryLogPG.cc,<<do_osd_op_effects>>,8177," ""acking notify on watch "" i->first"
dout,osd/PrimaryLogPG.cc,<<generate_temp_object>>,8189," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<get_temp_recovery_object>>,8204," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<prepare_transaction>>,8214," "" invalid snapc "" ctx->snapc"
dout,osd/PrimaryLogPG.cc,<<prepare_transaction>>,8249," __func__ "" full, but proceeding due to FULL_FORCE or MDS"""
dout,osd/PrimaryLogPG.cc,<<prepare_transaction>>,8253," __func__ "" full, replying to FULL_TRY op"""
dout,osd/PrimaryLogPG.cc,<<prepare_transaction>>,8257," __func__ "" full, dropping request (bad client)"""
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8277," __func__ "" "" soid "" "" ctx"
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8302," "" set mtime to "" ctx->new_obs.oi.mtime"
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8305," "" mtime unchanged at "" ctx->new_obs.oi.mtime"
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8317," "" final snapset "" ctx->new_snapset"
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8323," "" no snapset (this is a clone)"""
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8341," __func__ "" encoding snaps from "" ctx->new_snapset"
dout,osd/PrimaryLogPG.cc,<<finish_ctx>>,8351," __func__ "" extra_reqids "" ctx->extra_reqids"
dout,osd/PrimaryLogPG.cc,<<apply_stats>>,8386," __func__ "" "" soid "" < ["" scrubber.start"
dout,osd/PrimaryLogPG.cc,<<apply_stats>>,8390," __func__ "" "" soid "" >= ["" scrubber.start"
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8570," "" got attrs"""
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8592," __func__ "": async_read noted for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8604," "" got data"""
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8641," "" got omap"""
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8650," "" got reqids"""
dout,osd/PrimaryLogPG.cc,<<do_copy_get>>,8653," "" cursor.is_complete="" cursor.is_complete()"
dout,osd/PrimaryLogPG.cc,<<fill_in_copy_get_noent>>,8686," __func__ "" got reqids "" reply_obj.reqids"
dout,osd/PrimaryLogPG.cc,<<start_copy>>,8704," __func__ "" "" dest"
dout,osd/PrimaryLogPG.cc,<<_copy_some>>,8744," __func__ "" "" *obc "" "" cop"
dout,osd/PrimaryLogPG.cc,<<_copy_some_manifest>>,8811," __func__ "" "" *obc "" "" cop"
dout,osd/PrimaryLogPG.cc,<<_copy_some_manifest>>,8841," __func__ "" oid "" obc->obs.oi.soid "" num_chunks: "" num_chunks"
dout,osd/PrimaryLogPG.cc,<<_copy_some_manifest>>,8867," __func__ "" tgt_oid: "" soid.oid "" tgt_offset: """
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8901," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8905," __func__ "" no copy_op found"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8910," __func__ "" tid "" tid "" != cop "" cop"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8936," __func__ "" clone snap "" *p "" has been deleted"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8948," __func__ "" no more snaps for "" oid"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8986," __func__ "" using temp "" cop->results.temp_oid"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,8995," __func__ "" fetching more"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9002, __func__ std::hex
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9048," ""fill_in_final_tx: writing """
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9055," ""fill_in_final_tx: writing to temp object"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9062," __func__ "" success; committing"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9065," __func__ "" complete r = "" cpp_strerror(r)"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk>>,9073," __func__ "" deleting partial temp object """
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9092," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9096," __func__ "" no copy_op found"""
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9103," __func__ "" tid "" tid "" != cop "" chunk_cop"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9135," __func__ "" num_chunk: "" obj_cop->num_chunk"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9151," __func__ "" took lock on obc, "" obj_cop->obc->rwstate"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9162," __func__ "" offset: "" p.second->cursor.data_offset"
dout,osd/PrimaryLogPG.cc,<<process_copy_chunk_manifest>>,9189," __func__ "" complete r = "" cpp_strerror(r)"
dout,osd/PrimaryLogPG.cc,<<_write_copy_chunk>>,9228," __func__ "" "" cop"
dout,osd/PrimaryLogPG.cc,<<finish_copyfrom>>,9295," ""finish_copyfrom on "" ctx->obs->oi.soid"
dout,osd/PrimaryLogPG.cc,<<finish_copyfrom>>,9299," __func__ "": exists, removing"""
dout,osd/PrimaryLogPG.cc,<<finish_copyfrom>>,9331," __func__ "" clearing whiteout on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<finish_copyfrom>>,9337," __func__ "" setting omap flag on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<finish_copyfrom>>,9340," __func__ "" clearing omap flag on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9364," __func__ "" "" soid "" r="" r"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9388," __func__ "" snaps "" results->snaps"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9391," __func__ "" filtered snaps "" results->snaps"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9393, __func__
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9401," __func__ "" abort; will clean up partial work"""
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9411, __func__
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9446," __func__ "" took lock on obc, "" obc->rwstate"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9457," __func__ "" whiteout "" soid"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9497," __func__ "" creating whiteout on "" soid"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9501," __func__ "" setting omap flag on "" soid"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9544," __func__ "" new_snapset "" tctx->new_snapset"
dout,osd/PrimaryLogPG.cc,<<finish_promote>>,9552," __func__ "" took lock on obc, "" obc->rwstate"
dout,osd/PrimaryLogPG.cc,<<finish_promote_manifest>>,9569," __func__ "" "" soid "" r="" r"
dout,osd/PrimaryLogPG.cc,<<finish_flush>>,9896," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<finish_flush>>,9900," __func__ "" no flush_op found"""
dout,osd/PrimaryLogPG.cc,<<finish_flush>>,9905," __func__ "" tid "" tid "" != fop "" fop"
dout,osd/PrimaryLogPG.cc,<<finish_flush>>,9921," __func__ "" requeueing dups"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,9951," __func__ "" flushed_version "" fop->flushed_version"
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,9955," __func__ "" object no longer exists"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,9958," __func__ "" requeueing dups"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,9976," __func__ "" blocked by scrub"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10001," __func__ "" clearing DIRTY flag for "" oid"
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10012," __func__ "" took write lock"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10014," __func__ "" waiting on write lock "" fop->op "" """
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10028," __func__ "" failed write lock, no op; failing"""
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10074," __func__ "" offset: "" p.second.offset"
dout,osd/PrimaryLogPG.cc,<<try_flush_mark_clean>>,10087," __func__ "" requeueing for "" ctx->at_version"
dout,osd/PrimaryLogPG.cc,<<repop_all_committed>>,10173," __func__ "": repop tid "" repop->rep_tid "" all committed """
dout,osd/PrimaryLogPG.cc,<<op_applied>>,10187," ""op_applied version "" applied_version"
dout,osd/PrimaryLogPG.cc,<<eval_repop>>,10209," ""eval_repop "" *repop"
dout,osd/PrimaryLogPG.cc,<<eval_repop>>,10211," ""eval_repop "" *repop "" (no op)"""
dout,osd/PrimaryLogPG.cc,<<eval_repop>>,10215," "" commit: "" *repop"
dout,osd/PrimaryLogPG.cc,<<eval_repop>>,10238," "" removing "" *repop"
dout,osd/PrimaryLogPG.cc,<<eval_repop>>,10240," "" q front is "" *repop_queue.front()"
dout,osd/PrimaryLogPG.cc,<<issue_repop>>,10261," ""issue_repop rep_tid "" repop->rep_tid"
dout,osd/PrimaryLogPG.cc,<<issue_repop>>,10319," __func__ "" missing_loc before: "" missing_loc.get_locations(soid)"
dout,osd/PrimaryLogPG.cc,<<issue_repop>>,10332," __func__ "" missing_loc after: "" missing_loc.get_locations(soid)"
dout,osd/PrimaryLogPG.cc,<<new_repop>>,10354," ""new_repop rep_tid "" rep_tid "" on "" *ctx->op->get_req()"
dout,osd/PrimaryLogPG.cc,<<new_repop>>,10356," ""new_repop rep_tid "" rep_tid "" (no op)"""
dout,osd/PrimaryLogPG.cc,<<new_repop>>,10368," __func__ "": "" *repop"
dout,osd/PrimaryLogPG.cc,<<remove_repop>>,10400," __func__ "" "" *repop"
dout,osd/PrimaryLogPG.cc,<<simple_opc_create>>,10417," __func__ "" "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<simple_opc_submit>>,10429," __func__ "" "" repop"
dout,osd/PrimaryLogPG.cc,<<check_blacklisted_watchers>>,10592," ""PrimaryLogPG::check_blacklisted_watchers for pg "" get_pgid()"
dout,osd/PrimaryLogPG.cc,<<check_blacklisted_obc_watchers>>,10600," ""PrimaryLogPG::check_blacklisted_obc_watchers for obc "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<check_blacklisted_obc_watchers>>,10607," ""watch: Found "" j->second->get_en... "" cookie "" j->second->get_cookie()"
dout,osd/PrimaryLogPG.cc,<<check_blacklisted_obc_watchers>>,10609," ""watch: Check entity_addr_t "" ea"
dout,osd/PrimaryLogPG.cc,<<check_blacklisted_obc_watchers>>,10611," ""watch: Found blacklisted watcher for "" ea"
dout,osd/PrimaryLogPG.cc,<<populate_obc_watchers>>,10631," ""populate_obc_watchers "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<populate_obc_watchers>>,10640," "" unconnected watcher "" p->first "" will expire "" expire"
dout,osd/PrimaryLogPG.cc,<<handle_watch_timeout>>,10658," ""handle_watch_timeout obc "" obc"
dout,osd/PrimaryLogPG.cc,<<handle_watch_timeout>>,10661," ""handle_watch_timeout not active, no-op"""
dout,osd/PrimaryLogPG.cc,<<handle_watch_timeout>>,10668," ""handle_watch_timeout waiting for degraded on obj """
dout,osd/PrimaryLogPG.cc,<<handle_watch_timeout>>,10675," ""handle_watch_timeout waiting for scrub on obj """
dout,osd/PrimaryLogPG.cc,<<create_object_context>>,10731," ""create_object_context "" (void *)obc.get() "" "" oi.soid "" """
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10887," __func__ "" "" oid"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10900," __func__ "" snap "" oid.snap "" is removed"""
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10906," __func__ "" "" oid "" no snapset"""
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10915," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10921," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10933," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10940," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10945," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10956," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10964," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10974," __func__ "" "" oid "" @"" oid.snap"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,10980," __func__ "" "" head"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11000," __func__ "" no clones with last >= oid.snap """
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11009," __func__ "" "" soid "" missing, try again later"""
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11023," __func__ "" clone is degraded or backfilling "" soid"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11026," __func__ "" clone is recovering "" soid"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11029," __func__ "" missing clone "" soid"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11043," __func__ "" "" soid"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11050," __func__ "" "" soid "" empty snapset -- DNE"""
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11057," __func__ "" "" soid "" ["" first "","" last"
dout,osd/PrimaryLogPG.cc,<<find_object_context>>,11062," __func__ "" "" soid "" ["" first "","" last"
dout,osd/PrimaryLogPG.cc,<<add_object_context_to_pg_stat>>,11078," __func__ "" "" oi.soid"
dout,osd/PrimaryLogPG.cc,<<kick_object_context_blocked>>,11113," __func__ "" "" soid "" still blocked"""
dout,osd/PrimaryLogPG.cc,<<kick_object_context_blocked>>,11120," __func__ "" "" soid "" requeuing "" ls.size() "" requests"""
dout,osd/PrimaryLogPG.cc,<<recover_missing>>,11213," __func__ "" "" soid"
dout,osd/PrimaryLogPG.cc,<<recover_missing>>,11233," __func__ "": soid "" soid "" needs to be deleted from replica "" shard"
dout,osd/PrimaryLogPG.cc,<<recover_missing>>,11261," "" missing but already recovering head "" head"
dout,osd/PrimaryLogPG.cc,<<remove_missing_object>>,11295," __func__ "" "" soid "" "" v"
dout,osd/PrimaryLogPG.cc,<<finish_degraded_object>>,11327," __func__ "" "" oid"
dout,osd/PrimaryLogPG.cc,<<_committed_pushed_object>>,11350," __func__ "" last_complete "" last_complete "" now ondisk"""
dout,osd/PrimaryLogPG.cc,<<_committed_pushed_object>>,11370," __func__ "" pg has changed, not touching last_complete_ondisk"""
dout,osd/PrimaryLogPG.cc,<<_applied_recovered_object>>,11378, __func__
dout,osd/PrimaryLogPG.cc,<<_applied_recovered_object>>,11380," ""obc = "" *obc"
dout,osd/PrimaryLogPG.cc,<<_applied_recovered_object_replica>>,11394, __func__
dout,osd/PrimaryLogPG.cc,<<recover_got>>,11417," ""got missing "" oid "" v "" v"
dout,osd/PrimaryLogPG.cc,<<recover_got>>,11420," ""last_complete now "" info.last_complete"
dout,osd/PrimaryLogPG.cc,<<recover_got>>,11424," ""last_complete now "" info.last_complete"
dout,osd/PrimaryLogPG.cc,<<pick_newest_available>>,11464," ""pick_newest_available "" oid ""... on osd."" osd->whoami "" (local)"""
dout,osd/PrimaryLogPG.cc,<<pick_newest_available>>,11476," ""pick_newest_available "" oid "" "" h "" on osd."" peer"
dout,osd/PrimaryLogPG.cc,<<pick_newest_available>>,11481," ""pick_newest_available "" oid "" "" v "" (newest)"""
dout,osd/PrimaryLogPG.cc,<<do_update_log_missing>>,11497," __func__ "" op_trim_to = "" op_t...l_forward_to = "" op_roll_forward_to"
dout,osd/PrimaryLogPG.cc,<<do_update_log_missing_reply>>,11550," __func__ "" got reply from """
dout,osd/PrimaryLogPG.cc,<<mark_all_unfound_lost>>,11585," __func__ "" "" pg_log_entry_t::get_op_name(what)"
dout,osd/PrimaryLogPG.cc,<<mark_all_unfound_lost>>,11588," __func__ "": log before:\n"";"
dout,osd/PrimaryLogPG.cc,<<mark_all_unfound_lost>>,11630, e
dout,osd/PrimaryLogPG.cc,<<mark_all_unfound_lost>>,11649, e
dout,osd/PrimaryLogPG.cc,<<mark_all_unfound_lost>>,11708," ""do_command r="" 0 "" "" rs"
dout,osd/PrimaryLogPG.cc,<<apply_and_flush_repops>>,11736," "" canceling repop tid "" repop->rep_tid"
dout,osd/PrimaryLogPG.cc,<<apply_and_flush_repops>>,11743," "" requeuing "" *repop->op->get_req()"
dout,osd/PrimaryLogPG.cc,<<apply_and_flush_repops>>,11752," "" also requeuing ondisk waiters "" p->second"
dout,osd/PrimaryLogPG.cc,<<on_removal>>,11808, __func__
dout,osd/PrimaryLogPG.cc,<<clear_async_reads>>,11824, __func__
dout,osd/PrimaryLogPG.cc,<<clear_async_reads>>,11826," ""clear ctx: """
dout,osd/PrimaryLogPG.cc,<<on_shutdown>>,11836, __func__
dout,osd/PrimaryLogPG.cc,<<on_activate>>,11882," ""activate not all replicas are up-to-date, queueing recovery"""
dout,osd/PrimaryLogPG.cc,<<on_activate>>,11890," ""activate queueing backfill"""
dout,osd/PrimaryLogPG.cc,<<on_activate>>,11898," ""activate all replicas clean, no recovery"""
dout,osd/PrimaryLogPG.cc,<<on_activate>>,11914," __func__ "": bft="" backfill_targets"
dout,osd/PrimaryLogPG.cc,<<on_activate>>,11919," ""target shard "" *i"
dout,osd/PrimaryLogPG.cc,<<_on_new_interval>>,11931," __func__ "" checking missing set d...g. missing = "" pg_log.get_missing()"
dout,osd/PrimaryLogPG.cc,<<on_change>>,11941, __func__
dout,osd/PrimaryLogPG.cc,<<on_change>>,11944," "" discarding empty hit_set"""
dout,osd/PrimaryLogPG.cc,<<on_role_change>>,12051, __func__
dout,osd/PrimaryLogPG.cc,<<on_role_change>>,12053," "" clearing hit set"""
dout,osd/PrimaryLogPG.cc,<<on_pool_change>>,12060, __func__
dout,osd/PrimaryLogPG.cc,<<on_pool_change>>,12068," __func__ "" requeuing full waiters (not in writeback) """
dout,osd/PrimaryLogPG.cc,<<cancel_pull>>,12108," __func__ "": "" soid"
dout,osd/PrimaryLogPG.cc,<<cancel_pull>>,12120," "" kicking degraded waiters on "" soid"
dout,osd/PrimaryLogPG.cc,<<cancel_pull>>,12125," "" kicking unreadable waiters on "" soid"
dout,osd/PrimaryLogPG.cc,<<check_recovery_sources>>,12147," ""peer_log_requested removing "" *i"
dout,osd/PrimaryLogPG.cc,<<check_recovery_sources>>,12158," ""peer_missing_requested removing "" *i"
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12186," ""recovery raced and were queued twice, ignoring!"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12223," ""deferring backfill due to NOBACKFILL"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12227," ""deferring backfill due to NOREBALANCE"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12230," ""deferring backfill due to !backfill_reserved"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12232," ""queueing RequestBackfill"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12247," "" started "" started"
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12257," __func__ "" needs_recovery: """
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12260," __func__ "" missing_loc: """
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12265," "" still have "" unfound "" unfound"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12288," ""recovery done, queuing backfill"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12296," ""recovery done, no backfill"""
dout,osd/PrimaryLogPG.cc,<<start_recovery_ops>>,12310," ""recovery done, backfill done"""
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12333," __func__ "" recovering "" recovering.size()"
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12337," __func__ "" "" missing.get_items()"
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12368," __func__ "" """
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12393," "" already reverting "" soid"
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12395," "" reverting "" soid "" to "" latest->prior_version"
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12432," "" need to pull prior_version "" alternate_need "" for revert "" item"
dout,osd/PrimaryLogPG.cc,<<recover_primary>>,12441," "" will pull "" alternate_need "" or "" need"
dout,osd/PrimaryLogPG.cc,<<primary_error>>,12497," info.pgid "" unexpectedly missing "" soid "" v"" v"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_deletes>>,12516," __func__ "": on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_deletes>>,12521," ""replica delete delayed on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_deletes>>,12526," ""replica delete got recovery read lock on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_pushes>>,12548," __func__ "": on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_pushes>>,12558," ""recovery delayed on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_pushes>>,12563," ""recovery got recovery read lock on "" soid"
dout,osd/PrimaryLogPG.cc,<<prep_object_replica_pushes>>,12583," __func__ "" Error "" r "" on oid "" soid"
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12594," __func__ ""("" max "")"""
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12632," "" peer osd."" peer "" missing "" m_sz "" objects."""
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12633," "" peer osd."" peer "" missing "" pm->second.get_items()"
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12644," __func__ "": "" soid "" still unfound"""
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12659," __func__ "": already recovering "" soid"
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12664," __func__ "": "" soid "" is a delete, removing"""
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12671," __func__ "": "" soid.get_head()"
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12677," __func__ "": "" soid "" still missing on primary"""
dout,osd/PrimaryLogPG.cc,<<recover_replicas>>,12681," __func__ "": recover_object_replicas("" soid "")"""
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12759," __func__ "" ("" max "")"""
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12787," ""peer osd."" *i"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12822," "" my backfill interval "" backfill_info"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12831," "" peer shard "" bt "" backfill "" pbi"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12834," "" scanning peer osd."" bt "" from "" pbi.end"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12855," "" reached end for both local and all peers"""
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12876," "" BACKFILL removing "" check"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12926," "" BACKFILL keeping "" check"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12936," "" BACKFILL replacing "" check"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12941," "" BACKFILL pushing "" backfill_info.begin"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12952," __func__ "" Error "" r "" trying to backfill "" backfill_info.begin"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12958," ""backfill blocking on "" backfill_info.begin"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12963," ""need_ver_targs="" need_ver_targs"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,12965," ""backfill_targets="" backfill_targets"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13023," ""backfill_pos is "" backfill_pos"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13027," *i "" is still in flight"""
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13033," ""starting new_last_backfill at "" new_last_backfill"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13039," "" pending_backfill_update "" i->first"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13052," ""possible new_last_backfill at "" new_last_backfill"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13062," ""final new_last_backfill at "" new_last_backfill"
dout,osd/PrimaryLogPG.cc,<<recover_backfill>>,13100," "" peer "" bt"
dout,osd/PrimaryLogPG.cc,<<update_range>>,13157," __func__ "": bi is old, rescanning local backfill_info"""
dout,osd/PrimaryLogPG.cc,<<update_range>>,13164," __func__ "": bi is current """
dout,osd/PrimaryLogPG.cc,<<update_range>>,13178," __func__ "": bi is old, ("" bi->version"
dout,osd/PrimaryLogPG.cc,<<update_range>>,13183," __func__ "": updating from version "" e.version"
